UNIQUE_ID,COLLISION_ID,PERSON_ID,PERSON_TYPE,PERSON_INJURY,PERSON_SEX,PERSON_AGE,VEHICLE_ID,EJECTION,EMOTIONAL_STATUS,BODILY_INJURY,POSITION_IN_VEHICLE,SAFETY_EQUIPMENT,PED_LOCATION,PED_ACTION,COMPLAINT,PED_ROLE,CONTRIBUTING_FACTOR_1,CONTRIBUTING_FACTOR_2,CRASH DATE,CRASH TIME,BOROUGH,ZIP CODE,LATITUDE,LONGITUDE,LOCATION,ON STREET NAME,CROSS STREET NAME,OFF STREET NAME,NUMBER OF PERSONS INJURED,NUMBER OF PERSONS KILLED,NUMBER OF PEDESTRIANS INJURED,NUMBER OF PEDESTRIANS KILLED,NUMBER OF CYCLIST INJURED,NUMBER OF CYCLIST KILLED,NUMBER OF MOTORIST INJURED,NUMBER OF MOTORIST KILLED,CONTRIBUTING FACTOR VEHICLE 1,CONTRIBUTING FACTOR VEHICLE 2,CONTRIBUTING FACTOR VEHICLE 3,CONTRIBUTING FACTOR VEHICLE 4,CONTRIBUTING FACTOR VEHICLE 5,VEHICLE TYPE CODE 1,VEHICLE TYPE CODE 2,VEHICLE TYPE CODE 3,VEHICLE TYPE CODE 4,VEHICLE TYPE CODE 5,CRASH_DATETIME
9555563,4029319,72af859a-4439-4cb8-bf1c-5298e6024449,OCCUPANT,UNSPECIFIED,F,32.0,18796138.0,,,,,,,,,Registrant,,,10/27/2018,3:00,BROOKLYN,11215.0,40.66359,-73.9911,"(40.66359, -73.9911)",5 AVENUE                        ,17 STREET,,0.0,0.0,0,0,0,0,0,0,Unsafe Speed,Unspecified,Unspecified,Unspecified,,Sedan,Sedan,Sedan,Pick-up Truck,,2018-10-27 03:00:00
13018121,4735043,1696d117-6895-4cbf-8bdf-2e0f7ee7bb5c,OCCUPANT,UNSPECIFIED,M,40.0,20672834.0,Not Ejected,Does Not Apply,Does Not Apply,"Front passenger, if two or more persons, including the driver, are in the front seat",Lap Belt & Harness,,,Does Not Apply,Passenger,,,06/21/2024,22:48,QUEENS,11418.0,40.696945,-73.83619,"(40.696945, -73.83619)",,,87-80     112 STREET,0.0,0.0,0,0,0,0,0,0,Other Vehicular,Unspecified,,,,Station Wagon/Sport Utility Vehicle,Station Wagon/Sport Utility Vehicle,,,,2024-06-21 22:48:00
11863052,4427713,e70abc0c-7446-479e-a705-e3550bd001a3,OCCUPANT,UNSPECIFIED,M,63.0,20012203.0,Not Ejected,Does Not Apply,Does Not Apply,Driver,Lap Belt,,,Does Not Apply,Driver,,,06/15/2021,14:55,BROOKLYN,11207.0,40.66278,-73.88086,"(40.66278, -73.88086)",ASHFORD STREET,LINDEN BOULEVARD,,0.0,0.0,0,0,0,0,0,0,Driver Inattention/Distraction,,,,,Station Wagon/Sport Utility Vehicle,,,,,2021-06-15 14:55:00
5950449,3442951,684649,OCCUPANT,UNSPECIFIED,M,50.0,17041240.0,,,,,,,,,Registrant,,,05/12/2016,9:00,MANHATTAN,10038.0,40.711777,-73.99971,"(40.711777, -73.99971)",SAINT JAMES PLACE               ,MADISON STREET,,0.0,0.0,0,0,0,0,0,0,Driver Inattention/Distraction,Driver Inattention/Distraction,,,,4 dr sedan,Motorcycle,,,,2016-05-12 09:00:00
6883604,3657489,6af3eb59-269b-4d20-a4bb-f64eea305db0,OCCUPANT,UNSPECIFIED,M,29.0,17485533.0,,,,,,,,,Registrant,,,04/24/2017,12:00,BROOKLYN,11234.0,40.61278,-73.93969,"(40.61278, -73.93969)",QUENTIN ROAD                    ,EAST 32 STREET,,0.0,0.0,0,0,0,0,0,0,Driver Inattention/Distraction,Unspecified,Unspecified,,,Sedan,Sedan,Station Wagon/Sport Utility Vehicle,,,2017-04-24 12:00:00
11801582,4414434,e97197e5-d10c-4f79-82f1-d5883d74bcc1,OCCUPANT,UNSPECIFIED,M,43.0,19975886.0,Not Ejected,Does Not Apply,Does Not Apply,Driver,Lap Belt,,,Does Not Apply,Driver,,,05/06/2021,22:42,,,40.848114,-73.901474,"(40.848114, -73.901474)",VALENTINE AVENUE,,,1.0,0.0,0,0,0,0,1,0,Unsafe Speed,Other Vehicular,,,,Taxi,FIRE TRUCK,,,,2021-05-06 22:42:00
9382154,4003138,de4d7596-c9f0-423c-a8ec-e7453d1b8a77,OCCUPANT,UNSPECIFIED,,0.0,18710768.0,,,,,,,,,Registrant,,,09/25/2018,8:30,BRONX,10461.0,40.85543,-73.855354,"(40.85543, -73.855354)",WILLIAMSBRIDGE ROAD             ,LYDIG AVENUE,,1.0,0.0,1,0,0,0,0,0,Driver Inattention/Distraction,,,,,Bus,,,,,2018-09-25 08:30:00
6358613,3455729,848542,OCCUPANT,UNSPECIFIED,,,17234484.0,,,,,,,,,Registrant,,,06/02/2016,13:41,,,40.750538,-73.93981,"(40.750538, -73.93981)",Queensboro Bridge               ,,,1.0,0.0,0,0,0,0,1,0,Following Too Closely,Unspecified,,,,Station Wagon/Sport Utility Vehicle,Sedan,,,,2016-06-02 13:41:00
11364056,4334942,e5ba7e98-b4f1-418e-a48d-3de7dd9ff871,OCCUPANT,UNSPECIFIED,F,,19721038.0,,,,,,,,,Registrant,,,08/01/2020,0:50,MANHATTAN,10027.0,40.810253,-73.95139,"(40.810253, -73.95139)",,,300       WEST 125 STREET               ,0.0,0.0,0,0,0,0,0,0,Driver Inattention/Distraction,Unspecified,,,,Sedan,Convertible,,,,2020-08-01 00:50:00
11049350,4305803,1acf3f70-3dee-4423-b52e-65a0a60113e2,OCCUPANT,UNSPECIFIED,F,43.0,19553172.0,,,,,,,,,Registrant,,,03/07/2020,17:45,BROOKLYN,11233.0,40.679382,-73.922066,"(40.679382, -73.922066)",,,292       RALPH AVENUE                  ,0.0,0.0,0,0,0,0,0,0,Driver Inattention/Distraction,Unspecified,,,,Sedan,Sedan,,,,2020-03-07 17:45:00
11332378,4326403,e78ec908-4cbb-4e2d-88d4-097160618bca,OCCUPANT,UNSPECIFIED,F,21.0,19702635.0,Not Ejected,Does Not Apply,Does Not Apply,"Front passenger, if two or more persons, including the driver, are in the front seat",Lap Belt,,,Does Not Apply,Passenger,,,07/05/2020,0:30,BROOKLYN,11234.0,40.632095,-73.91861,"(40.632095, -73.91861)",FLATLANDS AVENUE                ,RALPH AVENUE,,0.0,0.0,0,0,0,0,0,0,Turning Improperly,Unspecified,,,,Sedan,Sedan,,,,2020-07-05 00:30:00
11525534,4377012,22b6a51d-9de7-48fb-838a-d525e58cfa0d,OCCUPANT,UNSPECIFIED,M,44.0,19814985.0,,,,,,,,,Registrant,,,12/16/2020,19:00,BROOKLYN,11207.0,40.666656,-73.89648,"(40.666656, -73.89648)",,,405       GEORGIA AVENUE                ,0.0,0.0,0,0,0,0,0,0,Unspecified,,,,,Station Wagon/Sport Utility Vehicle,,,,,2020-12-16 19:00:00
9163642,3943252,bbc27b3a-9899-43cc-8a48-b1f790769840,OCCUPANT,UNSPECIFIED,F,44.0,18603494.0,Not Ejected,Does Not Apply,Does Not Apply,Driver,Lap Belt & Harness,,,Does Not Apply,Driver,,,07/16/2018,12:15,,,40.680225,-74.00481,"(40.680225, -74.00481)",BROOKLYN QUEENS EXPRESSWAY RAMP ,,,2.0,0.0,0,0,0,0,2,0,Driver Inattention/Distraction,Unspecified,,,,Sedan,Station Wagon/Sport Utility Vehicle,,,,2018-07-16 12:15:00
11451433,4357535,b432f061-1d71-439d-84ea-a4ebf9311cca,OCCUPANT,UNSPECIFIED,,,19771888.0,,,,,,,,,Registrant,,,10/13/2020,12:30,,,40.84519,-73.9112,"(40.84519, -73.9112)",CROSS BRONX EXPY                ,,,0.0,0.0,0,0,0,0,0,0,View Obstructed/Limited,Unspecified,,,,Bus,,,,,2020-10-13 12:30:00
7058219,3706616,f1b307f4-109a-4eec-b915-196d04f3a8b7,OCCUPANT,UNSPECIFIED,M,65.0,17569172.0,Not Ejected,Does Not Apply,Does Not Apply,Driver,Lap Belt & Harness,,,Does Not Apply,Driver,,,07/06/2017,9:43,BROOKLYN,11218.0,40.6496,-73.96792,"(40.6496, -73.96792)",CATON AVENUE                    ,ARGYLE ROAD,,0.0,0.0,0,0,0,0,0,0,Unspecified,Unspecified,,,,Sedan,Box Truck,,,,2017-07-06 09:43:00
11127852,4301009,12e37b59-6709-4e1e-bd70-20335f03a841,OCCUPANT,UNSPECIFIED,M,,19594166.0,,,,,,,,,Registrant,,,03/15/2020,3:57,QUEENS,11432.0,40.70467,-73.80566,"(40.70467, -73.80566)",150 STREET                      ,89 AVENUE,,1.0,0.0,0,0,0,0,1,0,Alcohol Involvement,Unspecified,Unspecified,Unspecified,,Sedan,Sedan,Station Wagon/Sport Utility Vehicle,Sedan,,2020-03-15 03:57:00
9430055,3917084,33700c12-386e-432d-8bcd-ed3e37c3f942,OCCUPANT,UNSPECIFIED,F,59.0,18734259.0,,,,,,,,,Registrant,,,06/07/2018,16:00,,,40.751602,-73.93384,"(40.751602, -73.93384)",NORTHERN BOULEVARD              ,,,0.0,0.0,0,0,0,0,0,0,Failure to Yield Right-of-Way,Unspecified,,,,Station Wagon/Sport Utility Vehicle,Sedan,,,,2018-06-07 16:00:00
11501447,4365418,4f02d7fa-54d0-4d09-a3c1-6092f0f60bfa,OCCUPANT,INJURED,F,26.0,19800874.0,Not Ejected,Conscious,Neck,Driver,Lap Belt & Harness,,,Whiplash,Driver,,,11/06/2020,20:50,MANHATTAN,10002.0,40.71528,-73.97648,"(40.71528, -73.97648)",FDR DRIVE                       ,DELANCEY STREET,,4.0,0.0,0,0,0,0,4,0,Following Too Closely,Other Vehicular,Unsafe Lane Changing,,,Sedan,Station Wagon/Sport Utility Vehicle,Sedan,,,2020-11-06 20:50:00
12432025,4583632,cfbb9e84-dde5-4e00-b944-c566e9369646,OCCUPANT,UNSPECIFIED,M,71.0,20340432.0,Not Ejected,Does Not Apply,Does Not Apply,Driver,Lap Belt,,,Does Not Apply,Driver,,,11/16/2022,15:20,BROOKLYN,11234.0,40.619484,-73.918274,"(40.619484, -73.918274)",EAST 59 STREET,AVENUE N,,1.0,0.0,0,0,0,0,0,0,Failure to Yield Right-of-Way,Following Too Closely,,,,Station Wagon/Sport Utility Vehicle,E-Scooter,,,,2022-11-16 15:20:00
7122951,3748063,5ce1963b-7359-46c7-8c6e-5ebb350acd5d,OCCUPANT,UNSPECIFIED,M,34.0,17599941.0,,,,,,,,,Registrant,,,09/10/2017,20:00,,,40.714527,-73.97481,"(40.714527, -73.97481)",WILLIAMSBURG BRIDGE OUTER ROADWA,,,0.0,0.0,0,0,0,0,0,0,Driver Inattention/Distraction,Unspecified,,,,Sedan,Station Wagon/Sport Utility Vehicle,,,,2017-09-10 20:00:00
6908180,3637649,a10bfe1b-4c62-400c-974d-10cc376b0a70,OCCUPANT,UNSPECIFIED,M,0.0,17497324.0,,,,,,,,,Registrant,,,03/20/2017,15:30,,,40.779495,-73.9535,"(40.779495, -73.9535)",EAST 87 STREET                  ,,,0.0,0.0,0,0,0,0,0,0,Driver Inattention/Distraction,Unspecified,,,,Station Wagon/Sport Utility Vehicle,Sedan,,,,2017-03-20 15:30:00
11591980,4394902,ea67afb3-f9c8-4965-b1eb-858152f3c15b,OCCUPANT,UNSPECIFIED,,,19854432.0,,,,,,,,,Owner,,,02/27/2021,15:00,QUEENS,11422.0,40.678078,-73.72602,"(40.678078, -73.72602)",130 AVENUE                      ,HOOK CREEK BOULEVARD,,1.0,0.0,0,0,0,0,1,0,Brakes Defective,Unspecified,Unspecified,,,Sedan,Station Wagon/Sport Utility Vehicle,Sedan,,,2021-02-27 15:00:00
12866716,4695971,07cb134e-4510-45e2-a44a-cb77ee311ba2,OCCUPANT,UNSPECIFIED,,,20587399.0,,,,,,,,,Registrant,,,01/16/2024,14:00,STATEN ISLAND,10310.0,40.626537,-74.12921,"(40.626537, -74.12921)",MUNDY AVENUE,FOREST AVENUE,,1.0,0.0,0,0,0,0,1,0,Following Too Closely,Unspecified,,,,Sedan,Sedan,,,,2024-01-16 14:00:00
9913939,4151771,7d56228a-444c-41fd-9ee4-0d05f55834de,OCCUPANT,UNSPECIFIED,M,46.0,18973493.0,Not Ejected,Does Not Apply,Does Not Apply,Driver,Stoppers Only (In-Line Skater/Bicyclist),,,Does Not Apply,Driver,,,06/14/2019,15:36,BRONX,10468.0,40.862717,-73.9023,"(40.862717, -73.9023)",WEST FORDHAM ROAD               ,DAVIDSON AVENUE,,1.0,0.0,0,0,1,0,0,0,Turning Improperly,Unspecified,,,,Station Wagon/Sport Utility Vehicle,Bike,,,,2019-06-14 15:36:00
6291631,3520626,1974626,OCCUPANT,UNSPECIFIED,F,33.0,17202992.0,,,,,,,,,Registrant,,,09/15/2016,9:05,BRONX,10474.0,40.81899,-73.8867,"(40.81899, -73.8867)",SENECA AVENUE                   ,BRYANT AVENUE,,0.0,0.0,0,0,0,0,0,0,Failure to Yield Right-of-Way,Unspecified,,,,Station Wagon/Sport Utility Vehicle,Sedan,,,,2016-09-15 09:05:00
12773730,4670191,a512c32a-04b0-46f6-aaba-3869086ef2e3,OCCUPANT,INJURED,F,25.0,20534548.0,Not Ejected,Conscious,Neck,Driver,Lap Belt & Harness,,,Complaint of Pain or Nausea,Driver,,,10/12/2023,21:15,BROOKLYN,11233.0,,,,Thomas S Boyland Street,Atlantic Avenue,,2.0,0.0,1,0,0,0,1,0,Following Too Closely,Unspecified,,,,Station Wagon/Sport Utility Vehicle,Sedan,,,,2023-10-12 21:15:00
9797982,4125274,a4c550a0-fd0a-4a85-a0c6-e1a8625d01f0,OCCUPANT,INJURED,M,53.0,18916264.0,Not Ejected,Conscious,Shoulder - Upper Arm,Driver,Lap Belt & Harness,,,Complaint of Pain or Nausea,Driver,,,05/04/2019,3:30,,,40.879307,-73.90295,"(40.879307, -73.90295)",MAJOR DEEGAN EXPRESSWAY         ,,,1.0,0.0,0,0,0,0,1,0,Unsafe Speed,Unspecified,Unspecified,,,Sedan,Station Wagon/Sport Utility Vehicle,Sedan,,,2019-05-04 03:30:00
8959725,4060316,f13dfd9c-6371-476f-a8c1-5bfab79e2347,OCCUPANT,UNSPECIFIED,M,61.0,18502538.0,,,,,,,,,Registrant,,,01/16/2019,10:35,BRONX,10457.0,40.852863,-73.90093,"(40.852863, -73.90093)",EAST 180 STREET                 ,RYER AVENUE,,0.0,0.0,0,0,0,0,0,0,Backing Unsafely,Unspecified,,,,Station Wagon/Sport Utility Vehicle,Sedan,,,,2019-01-16 10:35:00
6401373,3518520,1905239,OCCUPANT,UNSPECIFIED,M,31.0,17254716.0,,,,,,,,,Registrant,,,09/10/2016,18:43,,,40.857533,-73.86703,"(40.857533, -73.86703)",PELHAM PARKWAY                  ,WHITE PLAINS ROAD,,0.0,0.0,0,0,0,0,0,0,Turning Improperly,Unspecified,,,,Station Wagon/Sport Utility Vehicle,Sedan,,,,2016-09-10 18:43:00
10236095,4227147,4ef5837f-fbe6-4e75-9cac-d3cf633654c7,OCCUPANT,UNSPECIFIED,M,36.0,19134721.0,,,,,,,,,Registrant,,,10/21/2019,10:10,,,40.65812,-73.934006,"(40.65812, -73.934006)",SCHENECTADY AVENUE              ,,,0.0,0.0,0,0,0,0,0,0,Driver Inattention/Distraction,Driver Inattention/Distraction,,,,Sedan,Station Wagon/Sport Utility Vehicle,,,,2019-10-21 10:10:00
11307160,4319850,9cd4522c-7875-4524-8649-dcfd7370c5a8,OCCUPANT,UNSPECIFIED,M,56.0,19688159.0,Not Ejected,Does Not Apply,Does Not Apply,Driver,Lap Belt & Harness,,,Does Not Apply,Driver,,,06/12/2020,0:00,BROOKLYN,11212.0,40.65711,-73.91335,"(40.65711, -73.91335)",LOTT AVENUE                     ,STRAUSS STREET,,3.0,0.0,0,0,0,0,3,0,Unspecified,,,,,Sedan,,,,,2020-06-12 00:00:00
6030224,3594009,8c6c1ff2-93a9-4384-8b9e-be8f3964ad0c,OCCUPANT,UNSPECIFIED,F,0.0,17078619.0,,,,,,,,,Registrant,,,01/07/2017,11:27,BRONX,10459.0,40.82098,-73.89388,"(40.82098, -73.89388)",EAST 163 STREET                 ,FOX STREET,,0.0,0.0,0,0,0,0,0,0,Driver Inattention/Distraction,Failure to Yield Right-of-Way,,,,Sedan,Station Wagon/Sport Utility Vehicle,,,,2017-01-07 11:27:00
9690110,4047845,eb5fe841-7816-4f4e-bafe-9d414481b503,OCCUPANT,UNSPECIFIED,M,58.0,18862725.0,Not Ejected,Does Not Apply,Does Not Apply,Driver,Lap Belt & Harness,,,Does Not Apply,Driver,,,12/18/2018,23:20,MANHATTAN,10020.0,40.7599,-73.98043,"(40.7599, -73.98043)",WEST 50 STREET                  ,AVENUE OF THE AMERICAS,,0.0,0.0,0,0,0,0,0,0,Following Too Closely,Unspecified,,,,Taxi,Taxi,,,,2018-12-18 23:20:00
11344980,4329695,c1e07963-3a59-4c1e-80fb-f1ee449e6cf9,OCCUPANT,INJURED,M,75.0,19709910.0,Not Ejected,Conscious,Shoulder - Upper Arm,Driver,Lap Belt,,,None Visible,Driver,,,07/10/2020,12:45,,,,,,LONG ISLAND EXPRESSWAY          ,,,1.0,0.0,0,0,0,0,1,0,Driver Inattention/Distraction,Unspecified,,,,Sedan,Carry All,,,,2020-07-10 12:45:00
12603400,4627824,12b4dded-8f1f-4355-b739-3d6667db3a84,OCCUPANT,UNSPECIFIED,F,30.0,20437738.0,Not Ejected,Does Not Apply,Does Not Apply,Driver,Lap Belt & Harness,,,Does Not Apply,Driver,,,05/06/2023,13:25,MANHATTAN,10035.0,40.8007,-73.935005,"(40.8007, -73.935005)",,,2371      2 AVENUE,1.0,0.0,1,0,0,0,0,0,Unspecified,,,,,Station Wagon/Sport Utility Vehicle,,,,,2023-05-06 13:25:00
5768831,3428808,167362,OCCUPANT,UNSPECIFIED,F,,16954817.0,Not Ejected,Conscious,Does Not Apply,"Front passenger, if two or more persons, including the driver, are in the front seat",Lap Belt & Harness,,,Does Not Apply,Passenger,,,03/25/2016,22:40,,,40.7681,-73.90512,"(40.7681, -73.90512)",Grand Central Pkwy              ,,,0.0,0.0,0,0,0,0,0,0,Unspecified,,,,,Station Wagon/Sport Utility Vehicle,,,,,2016-03-25 22:40:00
12645842,4638463,68c88ce8-3004-4967-9d1c-07015175a9a5,OCCUPANT,UNSPECIFIED,M,23.0,20461561.0,,,,,,,,,Registrant,,,06/17/2023,5:01,QUEENS,11419.0,40.68989,-73.81819,"(40.68989, -73.81819)",103 AVENUE,127 STREET,,1.0,0.0,0,0,0,0,1,0,Unsafe Speed,Unspecified,Unspecified,Unspecified,Unspecified,Station Wagon/Sport Utility Vehicle,Station Wagon/Sport Utility Vehicle,Sedan,Sedan,Station Wagon/Sport Utility Vehicle,2023-06-17 05:01:00
13153378,4744345,a316d062-f664-4ef4-9f79-38507c383b96,OCCUPANT,UNSPECIFIED,F,41.0,20750985.0,,,,,,,,,Registrant,,,07/29/2024,17:34,,,40.635536,-74.162415,"(40.635536, -74.162415)",,,95        ANDROS AVENUE,0.0,0.0,0,0,0,0,0,0,Driver Inattention/Distraction,Unspecified,Unspecified,,,Sedan,Sedan,Tractor Truck Gasoline,,,2024-07-29 17:34:00
10306544,4242051,d6eee867-ee40-4781-a78c-dc9bcf065c11,OCCUPANT,UNSPECIFIED,,,19169890.0,,,,,,,,,Registrant,,,11/15/2019,10:40,,,40.75393,-73.93525,"(40.75393, -73.93525)",39 AVENUE                       ,,,1.0,0.0,1,0,0,0,0,0,Unspecified,,,,,Station Wagon/Sport Utility Vehicle,,,,,2019-11-15 10:40:00
10100255,4194139,bc129f8f-281c-4b44-8a62-e016c5cb19fc,OCCUPANT,UNSPECIFIED,,0.0,19066438.0,,,,,,,,,Registrant,,,08/24/2019,17:07,QUEENS,11385.0,40.706356,-73.900276,"(40.706356, -73.900276)",MADISON STREET                  ,60 PLACE,,0.0,0.0,0,0,0,0,0,0,Alcohol Involvement,Unspecified,Unspecified,Unspecified,Unspecified,Station Wagon/Sport Utility Vehicle,Station Wagon/Sport Utility Vehicle,Sedan,Station Wagon/Sport Utility Vehicle,Pick-up Truck,2019-08-24 17:07:00
2240222,3170572,1,BICYCLIST,INJURED,,18.0,14576850.0,,,,,,,,,,,,02/14/2015,17:17,MANHATTAN,10010.0,40.742912,-73.992805,"(40.7429104, -73.9928041)",WEST 23 STREET                  ,AVENUE OF THE AMERICAS          ,,1.0,0.0,0,0,1,0,0,0,Driver Inattention/Distraction,Unspecified,,,,SPORT UTILITY / STATION WAGON,BICYCLE,,,,2015-02-14 17:17:00
11929032,4452211,516fe76d-8222-4522-99ba-777ac0c77705,OCCUPANT,UNSPECIFIED,M,52.0,20050806.0,Not Ejected,Does Not Apply,Does Not Apply,Unknown,,,,Does Not Apply,Driver,,,08/29/2021,17:20,BROOKLYN,11211.0,40.71086,-73.95801,"(40.71086, -73.95801)",HAVEMEYER STREET,SOUTH 3 STREET,,0.0,0.0,0,0,0,0,0,0,Driver Inattention/Distraction,Unspecified,Unspecified,,,Station Wagon/Sport Utility Vehicle,Sedan,Box Truck,,,2021-08-29 17:20:00
11128803,4307322,83e379ab-04bf-482c-b322-711754070f38,OCCUPANT,UNSPECIFIED,M,34.0,19594723.0,,,,,,,,,Registrant,,,03/26/2020,11:27,QUEENS,11370.0,40.76092,-73.8892,"(40.76092, -73.8892)",30 AVENUE                       ,79 STREET,,0.0,0.0,0,0,0,0,0,0,Driver Inattention/Distraction,Unspecified,Unspecified,,,Station Wagon/Sport Utility Vehicle,Station Wagon/Sport Utility Vehicle,Sedan,,,2020-03-26 11:27:00
9647412,4014842,e584fd05-c1d1-41ec-86c2-cddf8a688790,OCCUPANT,INJURED,M,55.0,18841488.0,Not Ejected,Conscious,Chest,Driver,Lap Belt & Harness,,,Complaint of Pain or Nausea,Driver,,,11/01/2018,9:47,,,,,,,,,1.0,0.0,0,0,0,0,1,0,Driver Inattention/Distraction,Following Too Closely,,,,Station Wagon/Sport Utility Vehicle,Carry All,,,,2018-11-01 09:47:00
13018492,4734829,6aeec1bc-2929-4b2f-b17f-0d2980deac89,OCCUPANT,UNSPECIFIED,,,20673047.0,,,,,,,,,Registrant,,,06/21/2024,22:00,BRONX,10472.0,40.831596,-73.879875,"(40.831596, -73.879875)",,,1310      ELDER AVENUE,4.0,0.0,0,0,0,0,4,0,Unspecified,Unspecified,,,,Station Wagon/Sport Utility Vehicle,Van,,,,2024-06-21 22:00:00
9296603,3925870,c648bac2-4330-4d65-9218-9c0a03d044b4,OCCUPANT,UNSPECIFIED,F,32.0,18668758.0,,,,,,,,,Registrant,,,06/20/2018,15:29,BROOKLYN,11226.0,40.642822,-73.96086,"(40.642822, -73.96086)",CORTELYOU ROAD                  ,EAST 19 STREET,,0.0,0.0,0,0,0,0,0,0,Unspecified,Unspecified,,,,Station Wagon/Sport Utility Vehicle,Sedan,,,,2018-06-20 15:29:00
6982746,3667636,8a6f8096-2ae8-4cc7-b471-4f098a7d3fbd,OCCUPANT,UNSPECIFIED,M,41.0,17533029.0,,,,,,,,,Registrant,,,05/11/2017,9:00,BRONX,10473.0,40.8218,-73.87664,"(40.8218, -73.87664)",STORY AVENUE                    ,BOYNTON AVENUE,,0.0,0.0,0,0,0,0,0,0,Backing Unsafely,Unspecified,Unspecified,,,Pick-up Truck,Sedan,Sedan,,,2017-05-11 09:00:00
9448186,3955065,31c580ce-d38f-4025-8e0e-d91d98ade298,OCCUPANT,UNSPECIFIED,M,57.0,18743144.0,Not Ejected,Does Not Apply,Does Not Apply,Driver,Unknown,,,Does Not Apply,Driver,,,08/05/2018,16:50,,,40.61427,-74.156654,"(40.61427, -74.156654)",STATEN ISLAND EXPRESSWAY        ,,,0.0,0.0,0,0,0,0,0,0,Unsafe Lane Changing,Unspecified,,,,Sedan,Station Wagon/Sport Utility Vehicle,,,,2018-08-05 16:50:00
11098906,4290993,1680ce69-34e8-480f-86dc-02dc576f3c10,OCCUPANT,UNSPECIFIED,F,52.0,19578937.0,Not Ejected,Does Not Apply,Does Not Apply,Driver,Lap Belt & Harness,,,Does Not Apply,Driver,,,02/19/2020,14:50,,,,,,LITTLE NECK PARKWAY             ,HORACE HARDING EXPRESSWAY,,0.0,0.0,0,0,0,0,0,0,Unsafe Lane Changing,Unspecified,,,,Sedan,Sedan,,,,2020-02-19 14:50:00
12040354,4481317,2f0d832a-c025-482b-81d4-c41e624a9db4,OCCUPANT,UNSPECIFIED,M,33.0,20115016.0,Not Ejected,Does Not Apply,Does Not Apply,Unknown,Unknown,,,Does Not Apply,Driver,,,11/24/2021,5:43,BROOKLYN,11215.0,40.67183,-73.98656,"(40.67183, -73.98656)",,,278       6 STREET,0.0,0.0,0,0,0,0,0,0,Other Vehicular,Unspecified,,,,Station Wagon/Sport Utility Vehicle,Motorcycle,,,,2021-11-24 05:43:00
7647496,3901328,b4c9a66b-e3d7-45ef-b513-988eda61886e,OCCUPANT,UNSPECIFIED,,,17856328.0,,,,,,,,,Owner,,,05/15/2018,7:04,QUEENS,11367.0,40.730827,-73.82856,"(40.730827, -73.82856)",138 STREET                      ,68 DRIVE,,2.0,0.0,0,0,0,0,2,0,Traffic Control Disregarded,Unspecified,Unspecified,Unspecified,,Station Wagon/Sport Utility Vehicle,Sedan,Sedan,Sedan,,2018-05-15 07:04:00
7502959,3886917,18f8744f-07d8-4fee-a8c4-211714fce2d3,OCCUPANT,UNSPECIFIED,M,75.0,17785562.0,,,,,,,,,Registrant,,,04/23/2018,13:30,BROOKLYN,11212.0,40.668976,-73.90668,"(40.668976, -73.90668)",STONE AVENUE                    ,BELMONT AVENUE,,1.0,0.0,1,0,0,0,0,0,Unspecified,,,,,Station Wagon/Sport Utility Vehicle,,,,,2018-04-23 13:30:00
13529457,4855901,8135e8f1-6ec1-4d35-b5b5-40cd5512c009,OCCUPANT,INJURED,M,73.0,20966845.0,Not Ejected,Conscious,Head,Driver,Lap Belt & Harness,,,Complaint of Pain or Nausea,Driver,,,11/02/2025,5:18,,,40.77855,-73.925674,"(40.77855, -73.925674)",TRIBOROUGH BRIDGE,,,1.0,0.0,0,0,0,0,1,0,Traffic Control Disregarded,Driver Inattention/Distraction,,,,Sedan,Station Wagon/Sport Utility Vehicle,,,,2025-11-02 05:18:00
6869403,3640398,78454384-b20b-4f33-ab1d-e4482e202056,OCCUPANT,UNSPECIFIED,F,37.0,17478730.0,,,,,,,,,Registrant,,,03/27/2017,13:15,BROOKLYN,11229.0,40.599525,-73.94171,"(40.599525, -73.94171)",,,3455      NOSTRAND AVENUE               ,0.0,0.0,0,0,0,0,0,0,Following Too Closely,Unspecified,,,,Station Wagon/Sport Utility Vehicle,Station Wagon/Sport Utility Vehicle,,,,2017-03-27 13:15:00
9296716,3931213,7f6e3e6e-1727-4aca-829b-033245ad746c,OCCUPANT,UNSPECIFIED,F,31.0,18668820.0,Not Ejected,Does Not Apply,Does Not Apply,Driver,Lap Belt & Harness,,,Does Not Apply,Driver,,,06/27/2018,18:47,,,40.74665,-73.969124,"(40.74665, -73.969124)",FDR DRIVE                       ,,,0.0,0.0,0,0,0,0,0,0,Unsafe Speed,,,,,Station Wagon/Sport Utility Vehicle,,,,,2018-06-27 18:47:00
13134547,4746933,acec81c9-6b09-4df2-acfb-c2c27550b899,OCCUPANT,UNSPECIFIED,M,37.0,20739721.0,Not Ejected,Does Not Apply,Does Not Apply,Driver,Unknown,,,Does Not Apply,Driver,,,08/10/2024,8:30,MANHATTAN,10033.0,40.850643,-73.93737,"(40.850643, -73.93737)",WEST 181 STREET,MAGAW PLACE,,1.0,0.0,1,0,0,0,0,0,Pedestrian/Bicyclist/Other Pedestrian Error/Confusion,,,,,Box Truck,,,,,2024-08-10 08:30:00
